state,action,qvalue
0,0,30.9648
0,1,71.206
0,2,53.641
1,0,-0.5
1,1,1.3
1,2,-1
2,0,0.559113
2,1,17.6215
2,2,2.13329
3,0,0
3,1,0
3,2,0
