state,action,qvalue
0,0,50.1548
0,1,71.6922
0,2,89.533
1,0,-0.5
1,1,1.3
1,2,-1
2,0,1.83533
2,1,36.1082
2,2,4.90055
3,0,0
3,1,0
3,2,0
