state,action,qvalue
0,0,0.318029
0,1,27.0175
0,2,1.65287
1,0,-0.5
1,1,0
1,2,-1
2,0,-0.5
2,1,3.57918
2,2,0
3,0,0
3,1,0
3,2,0
