state,action,qvalue
0,0,5.04254
0,1,48.9751
0,2,14.9673
1,0,-0.5
1,1,0
1,2,-1
2,0,0.559113
2,1,14.1775
2,2,0
3,0,0
3,1,0
3,2,0
