state,action,qvalue
0,0,67.13
0,1,89.4391
0,2,111.268
1,0,-0.5
1,1,2.587
1,2,-1
2,0,8.26825
2,1,46.2324
2,2,17.8833
3,0,0
3,1,0
3,2,0
