state,action,qvalue
0,0,46.486
0,1,72.7854
0,2,69.3917
1,0,-0.5
1,1,1.3
1,2,-1
2,0,1.83533
2,1,29.229
2,2,4.90055
3,0,0
3,1,0
3,2,0
