state,action,qvalue
0,0,54.218
0,1,66.0599
0,2,87.6943
1,0,-0.5
1,1,0
1,2,0
2,0,2.32582
2,1,24.663
2,2,4.32633
3,0,0
3,1,0
3,2,0
