state,action,qvalue
0,0,47.3776
0,1,63.4375
0,2,58.2553
1,0,-0.5
1,1,0
1,2,0
2,0,2.32582
2,1,20.6136
2,2,1.9679
3,0,0
3,1,0
3,2,0
