state,action,qvalue
0,0,83.4054
0,1,97.7134
0,2,99.9992
1,0,-0.5
1,1,1
1,2,-1
2,0,9.95141
2,1,84.8848
2,2,42.6953
3,0,0
3,1,0
3,2,0
