state,action,qvalue
0,0,79.9228
0,1,94.1017
0,2,99.9912
1,0,-0.5
1,1,0
1,2,-1
2,0,3.57559
2,1,75.5135
2,2,29.0867
3,0,0
3,1,0
3,2,0
