state,action,qvalue
0,0,83.8374
0,1,97.942
0,2,99.9996
1,0,-0.5
1,1,1
1,2,-1
2,0,9.95141
2,1,88.477
2,2,51.0633
3,0,0
3,1,0
3,2,0
