state,action,qvalue
0,0,81.2972
0,1,94.1017
0,2,99.9952
1,0,-0.5
1,1,0
1,2,-1
2,0,3.57559
2,1,77.177
2,2,38.5205
3,0,0
3,1,0
3,2,0
