state,action,qvalue
0,0,59.2641
0,1,98.4406
0,2,71.88
1,0,-0.5
1,1,1.99
1,2,0
2,0,0
2,1,44.1735
2,2,8.04871
3,0,0
3,1,0
3,2,0
