state,action,qvalue
0,0,74.5331
0,1,99.7521
0,2,88.8307
1,0,-0.5
1,1,1.99
1,2,0
2,0,0
2,1,44.1735
2,2,8.04871
3,0,0
3,1,0
3,2,0
