state,action,qvalue
0,0,78.0998
0,1,99.9439
0,2,93.3545
1,0,-0.5
1,1,1.99
1,2,0
2,0,0
2,1,54.7957
2,2,8.04871
3,0,0
3,1,0
3,2,0
