state,action,qvalue
0,0,11.0636
0,1,48.9298
0,2,8.93445
1,0,0
1,1,0
1,2,0
2,0,0.00390994
2,1,11.8414
2,2,4.59413
3,0,0
3,1,0
3,2,0
