state,action,qvalue
0,0,39.4862
0,1,67.8237
0,2,44.1689
1,0,0
1,1,0
1,2,0
2,0,0.00390994
2,1,19.4807
2,2,6.5393
3,0,0
3,1,0
3,2,0
