state,action,qvalue
0,0,12.7517
0,1,85.9116
0,2,48.7356
1,0,0
1,1,0
1,2,0
2,0,-0.0589104
2,1,19.0272
2,2,4.10064
3,0,0
3,1,0
3,2,0
