state,action,qvalue
0,0,7.24768
0,1,66.8967
0,2,22.6206
1,0,0
1,1,0
1,2,0
2,0,-0.0589104
2,1,10.4662
2,2,4.10064
3,0,0
3,1,0
3,2,0
